id,project_id,document_id,page_number,field_type,original_text,corrected_text,confidence,corrections,user_validated,created_at,updated_at,field_coordinates
7ad5ff61-0ff6-4a0a-95d7-93f721c93b16,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,9,sheet_number,~ AI.O4,~ AI.O4,85.00,[],false,2025-10-01 18:34:22.670132+00,2025-10-01 18:34:22.670132+00,
7b623ee8-cb4a-4aff-bffb-4a9eb2cebf47,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,24,sheet_number,~~ A4.OG,~~ A4.OG,85.00,[],false,2025-10-01 18:40:27.680286+00,2025-10-01 18:40:27.680286+00,
7b7aa920-f4d1-4fbc-86bd-5b6705cdf2e4,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,13,sheet_name,OveraII R0f PIan,OveraII R0f PIan,85.00,[],false,2025-10-03 12:39:51.490467+00,2025-10-03 12:39:51.490467+00,
7b884ab2-8594-48d4-b570-feb1285dc7c3,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,43,sheet_name,EnIarged FI0r PIans & Section - Stairs No. Z,EnIarged FI0r PIans & Section - Stairs No. Z,85.00,[],false,2025-10-01 18:40:43.867522+00,2025-10-01 18:40:43.867522+00,
7c4a054d-ce72-4cdb-a1c6-41d7c7b8f727,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,69,sheet_name,"(Required Vendor) DaItiIe Nancy Bums, TeI: 4O4.GGI.TIII","(Required Vendor) DaItiIe Nancy Bums, TeI: 4O4.GGI.TIII",85.00,[],false,2025-10-01 18:41:10.478384+00,2025-10-01 18:41:10.478384+00,
7c5bada4-7275-496f-be6c-2ed29d6bd857,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,48,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:55.190661+00,2025-10-02 16:38:55.190661+00,
7c913c43-c76a-4932-84d8-2cb221fbf1ad,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,22,sheet_number,~~ A4.O4,~~ A4.O4,85.00,[],false,2025-10-03 12:39:59.270653+00,2025-10-03 12:39:59.270653+00,
7cca7fd3-7611-44a7-88b3-fef4355b1451,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,33,sheet_name,EnIarged FI0ring Finish PIan - Ground FI0r - East Side,EnIarged FI0ring Finish PIan - Ground FI0r - East Side,85.00,[],false,2025-10-03 12:40:07.590406+00,2025-10-03 12:40:07.590406+00,
7dda4c7b-eb41-4257-9203-7d3f998f8ae6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,59,sheet_number,Ag.ZI,Ag.ZI,85.00,[],false,2025-10-01 18:35:08.853792+00,2025-10-01 18:35:08.853792+00,
7e08de84-50e3-45ac-9987-90c52c7e0741,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,60,sheet_name,IypicaI WaII Types & A5embIy DetaiI,IypicaI WaII Types & A5embIy DetaiI,85.00,[],false,2025-10-02 16:51:31.759581+00,2025-10-02 16:51:31.759581+00,
7e1b56b0-820c-48fe-9b6f-7795424578de,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,15,sheet_name,),),85.00,[],false,2025-10-02 16:38:11.084754+00,2025-10-02 16:38:11.084754+00,
7e4e617d-21b1-48f0-9b97-43ff0e9ec065,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,60,sheet_name,A5embIy DetaiI.,A5embIy DetaiI.,85.00,[],false,2025-10-01 18:41:01.353864+00,2025-10-01 18:41:01.353864+00,
7e59f4f7-300f-41cb-a3a0-392f9bd5f76a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,7,sheet_name,OveraII Life Safety PIan - Second FI0r,OveraII Life Safety PIan - Second FI0r,85.00,[],false,2025-10-03 12:39:45.656335+00,2025-10-03 12:39:45.656335+00,
7ecaffdd-b34b-46dd-b7dd-a2af3238d5cb,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,39,sheet_name,EnIarged Equipment PIan,EnIarged Equipment PIan,85.00,[],false,2025-10-02 16:51:10.020111+00,2025-10-02 16:51:10.020111+00,
7ee037c1-c884-4521-81c8-3c19819f1d83,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,16,sheet_number,~~ A3.OZ,~~ A3.OZ,85.00,[],false,2025-10-02 16:50:52.003096+00,2025-10-02 16:50:52.003096+00,
7f256c88-f731-43ae-b9d5-47c333c6d8c0,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,76,sheet_name,"Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z thamie.weinowitz@benja Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z","Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z thamie.weinowitz@benja Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z",85.00,[],false,2025-10-01 18:35:22.945801+00,2025-10-01 18:35:22.945801+00,
7f2ed373-49f3-4dcc-9598-b753fc8210b4,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,33,sheet_name,EnIarged FI0ring Finish PIan - Ground FI0r - East Side,EnIarged FI0ring Finish PIan - Ground FI0r - East Side,85.00,[],false,2025-10-01 18:40:34.838149+00,2025-10-01 18:40:34.838149+00,
801fb248-c34b-4819-974f-165f96bc3f53,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,2,sheet_name,"Abbreviation, SymboIs, and Index of Drawings","Abbreviation, SymboIs, and Index of Drawings",85.00,[],false,2025-10-03 12:39:41.776471+00,2025-10-03 12:39:41.776471+00,
80853083-bf59-4657-bb8a-e4f39eb146ee,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,61,sheet_name,TypicaI HorizontaI Gypsum Duct EncIosure A5embIy DetaiI,TypicaI HorizontaI Gypsum Duct EncIosure A5embIy DetaiI,85.00,[],false,2025-10-01 18:41:02.481305+00,2025-10-01 18:41:02.481305+00,
80fb2e70-c4b6-4f32-9755-7d24315f098c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,7,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:00.410691+00,2025-10-02 16:38:00.410691+00,
812d0a2f-0840-4b44-bc9f-0eaa6a335dbe,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,14,sheet_name,OveraII RefIected CeiIing PIans - Third thru Sixth & Int. R0f LeveI,OveraII RefIected CeiIing PIans - Third thru Sixth & Int. R0f LeveI,85.00,[],false,2025-10-01 18:40:19.007643+00,2025-10-01 18:40:19.007643+00,
815c0e56-3ea7-4be2-bd63-36f7d1c3d7dd,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,20,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:16.406391+00,2025-10-02 16:38:16.406391+00,
816263d9-116f-4578-a4cf-5eacfca16550,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,23,sheet_number,~~ A4.OS,~~ A4.OS,85.00,[],false,2025-10-01 18:40:26.839438+00,2025-10-01 18:40:26.839438+00,
816d656f-63a7-4bc4-8f68-47ad4994d4ae,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,41,sheet_number,- A4.SIa,- A4.SIa,85.00,[],false,2025-10-02 16:51:12.265022+00,2025-10-02 16:51:12.265022+00,
830af94d-f9c4-41ec-bdc8-ecb34daee270,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,58,sheet_number,reeI numoer .,reeI numoer .,85.00,[],false,2025-10-01 18:35:07.777967+00,2025-10-01 18:35:07.777967+00,
8328e5d3-106a-4396-876a-4471397e3755,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,20,sheet_number,~~ A4.O3,~~ A4.O3,85.00,[],false,2025-10-01 18:40:24.40156+00,2025-10-01 18:40:24.40156+00,
83a4a17e-7c40-4a7e-a3fb-68d83fc2417f,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,25,sheet_number,~~ A4.OGa,~~ A4.OGa,85.00,[],false,2025-10-03 12:40:01.619056+00,2025-10-03 12:40:01.619056+00,
83e0b4f5-4073-4852-b3ed-0328db286e71,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,68,sheet_name,['ypicaI R0fing DetaiIs,['ypicaI R0fing DetaiIs,85.00,[],false,2025-10-02 16:51:41.381276+00,2025-10-02 16:51:41.381276+00,
8474e317-a576-48d8-b2e6-dadfd699ed42,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,69,sheet_name,"(Required Vendor) DaItiIe Nancy Bums, TeI: 4O4.GGI.TIII","(Required Vendor) DaItiIe Nancy Bums, TeI: 4O4.GGI.TIII",85.00,[],false,2025-10-02 16:51:42.194012+00,2025-10-02 16:51:42.194012+00,
84bacae7-cdc2-4771-b4a6-8a2a4f4620a3,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,6,sheet_name,"Fire Department ""Knox Box"" DetaiI : Ground LeveI (I) Area CaIcuIations : oad AnaIysis :","Fire Department ""Knox Box"" DetaiI : Ground LeveI (I) Area CaIcuIations : oad AnaIysis :",85.00,[],false,2025-10-02 16:37:59.285225+00,2025-10-02 16:37:59.285225+00,
850b14ea-2854-4e0c-970a-d064e111a844,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,40,sheet_number,~~ A4.SI,~~ A4.SI,85.00,[],false,2025-10-01 18:34:50.380519+00,2025-10-01 18:34:50.380519+00,
85333d84-c489-4d80-85cd-0f8c4e8cac1b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,20,sheet_name,"EnIarged PIans - Guestr0m ""Type King-C- Acce5ibIe""","EnIarged PIans - Guestr0m ""Type King-C- Acce5ibIe""",85.00,[],false,2025-10-01 18:34:33.98694+00,2025-10-01 18:34:33.98694+00,
85952d6d-47d1-47bd-854b-ee78f307e09b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,41,sheet_number,- A4.gIa,- A4.gIa,85.00,[],false,2025-10-01 18:34:51.232097+00,2025-10-01 18:34:51.232097+00,
85e1f1b0-0cd2-4109-9f5c-888552f6d279,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,37,sheet_name,EnIarged FI0ring Finish PIan - Ground FI0r - West Side,EnIarged FI0ring Finish PIan - Ground FI0r - West Side,85.00,[],false,2025-10-01 18:34:47.461437+00,2025-10-01 18:34:47.461437+00,
86a481c0-ddef-4410-9ef9-194544f675f5,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,29,sheet_name,TypicaI Guestr0m DetaiIs - EnIarged pIans & EIevations - Acc.,TypicaI Guestr0m DetaiIs - EnIarged pIans & EIevations - Acc.,85.00,[],false,2025-10-01 18:40:31.75731+00,2025-10-01 18:40:31.75731+00,
86b95ba9-604d-4379-83a6-629c56a075a7,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,23,sheet_name,"EnIarged PIans - Guestr0m ""Type DoubIe Queen - B""","EnIarged PIans - Guestr0m ""Type DoubIe Queen - B""",85.00,[],false,2025-10-01 18:34:36.336921+00,2025-10-01 18:34:36.336921+00,
86cea81f-a662-44fc-8ad8-7185b9386741,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,6,sheet_number,~~ AI.OI,~~ AI.OI,85.00,[],false,2025-10-01 18:34:20.030936+00,2025-10-01 18:34:20.030936+00,
86d72064-0c72-498d-baf2-c2c07cd5671f,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,54,sheet_name,"r dware, eduIe & es","r dware, eduIe & es",85.00,[],false,2025-10-01 18:40:55.160545+00,2025-10-01 18:40:55.160545+00,
86e553f7-832c-4bf0-88a6-be164f0748d3,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,70,sheet_name,"Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: vert@armstrongfI0ring.com, Christina Dixon","Armstrong FI0ring Scott J. Wert TeI: SI3.STI.OBIT emaiI: vert@armstrongfI0ring.com, Christina Dixon",85.00,[],false,2025-10-01 18:41:10.983441+00,2025-10-01 18:41:10.983441+00,
8742ccab-5c67-4211-b907-e0647c7aaa95,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,6,sheet_name,OveraII Life Safety PIan - Ground FI0r,OveraII Life Safety PIan - Ground FI0r,85.00,[],false,2025-10-01 18:34:20.113856+00,2025-10-01 18:34:20.113856+00,
8759294a-19dc-4580-9ef0-2a1d6e416b3b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,1,sheet_name,COVER SHEET,COVER SHEET,85.00,[],false,2025-10-01 18:34:16.247075+00,2025-10-01 18:34:16.247075+00,
8838056a-b390-46d0-9722-7812c7cdf16c,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,18,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:14.564213+00,2025-10-02 16:38:14.564213+00,
8857dd65-1ded-4bee-ae1c-6dcde59133ae,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,54,sheet_name,"r dware, eduIe & es","r dware, eduIe & es",85.00,[],false,2025-10-01 18:35:04.029149+00,2025-10-01 18:35:04.029149+00,
88a8054d-e18c-45bd-9019-206def8f98c3,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,63,sheet_name,[ypicaI CeiIing DetaiIs,[ypicaI CeiIing DetaiIs,85.00,[],false,2025-10-02 16:51:34.835066+00,2025-10-02 16:51:34.835066+00,
891e3b07-72a3-4400-9070-b3fd3419110f,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,58,sheet_name,TypicaI Fire Extinguisher Cabinets DetaiIs,TypicaI Fire Extinguisher Cabinets DetaiIs,85.00,[],false,2025-10-01 18:35:07.868577+00,2025-10-01 18:35:07.868577+00,
89376aa5-f4e6-43dc-898e-986985d949c5,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,38,sheet_name,"EnIarged Fumiture, Fixture PIan - Ground FI0r - West Side","EnIarged Fumiture, Fixture PIan - Ground FI0r - West Side",85.00,[],false,2025-10-01 18:40:38.996106+00,2025-10-01 18:40:38.996106+00,
897e43da-8f11-449e-afb7-56e0e65780c9,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,61,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:13.320504+00,2025-10-02 16:39:13.320504+00,
898e5c36-2be0-4213-805a-8a6b2ba745bf,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,25,sheet_name,"EnIarged PIans - Guestr0m ""Type DoubIe Queen -C- Acce5ibIe""","EnIarged PIans - Guestr0m ""Type DoubIe Queen -C- Acce5ibIe""",85.00,[],false,2025-10-03 12:40:01.696389+00,2025-10-03 12:40:01.696389+00,
8a6b1308-8066-4a4d-b80a-c43097c64edf,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,12,sheet_name,OveraII FI0r PIans - Third thru Sixth & Intermediate R0f LeveI PIan,OveraII FI0r PIans - Third thru Sixth & Intermediate R0f LeveI PIan,85.00,[],false,2025-10-03 12:39:50.75822+00,2025-10-03 12:39:50.75822+00,
8b004ac9-f23a-4086-a9f3-16b2796c8bab,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,68,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:22.654175+00,2025-10-02 16:39:22.654175+00,
8b914b32-246c-41f6-8f1d-10e5f154f993,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,27,sheet_number,~ A4.OB,~ A4.OB,85.00,[],false,2025-10-03 12:40:03.137659+00,2025-10-03 12:40:03.137659+00,
8c16b1e8-f849-4c64-9f58-356f358b14c8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,40,sheet_number,~~ A4.SI,~~ A4.SI,85.00,[],false,2025-10-02 16:51:11.366979+00,2025-10-02 16:51:11.366979+00,
8c655e8a-7e22-4c3c-817b-0fb7a25ccea6,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,77,sheet_name,"thamie.weinowitz@benja minm0re.com Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z sthamie.weinowitz@benja","thamie.weinowitz@benja minm0re.com Benjamin M0re Bethamie Weinwitz, TeI: ZOI.g4g.GZ3Z sthamie.weinowitz@benja",85.00,[],false,2025-10-03 12:40:46.500064+00,2025-10-03 12:40:46.500064+00,
8c7ae65e-76b5-4323-87b4-32f9dc27a95b,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,32,sheet_name,EnIarged RefIective CeiIing PIan - Ground FI0r - East Side,EnIarged RefIective CeiIing PIan - Ground FI0r - East Side,85.00,[],false,2025-10-01 18:40:34.127331+00,2025-10-01 18:40:34.127331+00,
8cd2dbe8-b826-485a-aab0-4a2f61e74ce0,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,13,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:38:08.318254+00,2025-10-02 16:38:08.318254+00,
8f676dce-015c-4ff7-a920-a21eac0411af,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,54,sheet_number,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,Revision History :  Rev. #1   -   Permit Response   -   05-10-2019 Rev. #2 -   Permit Response   -   08-27-2019 Rev. #3 -   Permit Response   -   09-12-2019 Rev. #4 -   Permit Response   -   10-11-2019,85.00,[],false,2025-10-02 16:39:04.491787+00,2025-10-02 16:39:04.491787+00,
8fa58827-5d2d-40c7-9501-2197154db1c4,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,75,sheet_number,"ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019","ROBERT K. MORISETTE, AIA, NCARB, LEED AP BD+C, CDP FLORIDA REGISTERED ARCHITECT  revisions : THIS DRAWING IS THE PROPERTY OF MODIS ARCHITECTS, LLC AND IS NOT TO BE REPRODUCED OR COPIED IN WHOLE OR IN PART WITHOUT THE PRIOR WRITTEN CONSENT OF MODIS ARCHITECTS, LLC. THIS DRAWING IS ONLY TO BE USED FOR THE PROJECT AND SITE SPECIFICALLY IDENTIFIED HEREIN AND IS NOT TO BE USED FOR ANY OTHER PROJECT. SCALES ARE AS STATED. THE CONTRACTOR SHALL CAREFULLY REVIEW ALL DIMENSIONS AND CONDITIONS SHOWN HEREON AND AT ONCE NOTIFY THE ARCHITECT AS TO ANY ERRORS, OMISSIONS, AND/OR INCONSISTENCIES HE/SHE MAY DISCOVER. COPYRIGHT © 2018 MODIS ARCHITECTS, LLC  seal :  1   05-10-2019 2   08-27-2019 3   09-12-2019 4   10-11-2019",85.00,[],false,2025-10-02 16:39:26.522125+00,2025-10-02 16:39:26.522125+00,
901f37a7-a3bf-49db-9d00-ff0ef5e2c1e0,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,30,sheet_name,EnIarged PIans - PubIic Restr0ms,EnIarged PIans - PubIic Restr0ms,85.00,[],false,2025-10-01 18:40:32.552292+00,2025-10-01 18:40:32.552292+00,
907575b2-3ed8-47c7-8674-bcd9df8c1ae9,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,48,sheet_name,BuiIding Section,BuiIding Section,85.00,[],false,2025-10-01 18:34:58.413622+00,2025-10-01 18:34:58.413622+00,
9181bc5a-558d-42ac-9dc0-3097946a24a1,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,64,sheet_number,AO 4I,AO 4I,85.00,[],false,2025-10-02 16:51:36.741061+00,2025-10-02 16:51:36.741061+00,
921e3f06-3a93-4575-b46a-521d3d37ad18,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,75,sheet_name,"(Required vendor) Project Light Jemi CoIIier, TeI: 33O.SG4.gOI4 emi@projectIightinc.com","(Required vendor) Project Light Jemi CoIIier, TeI: 33O.SG4.gOI4 emi@projectIightinc.com",85.00,[],false,2025-10-03 12:40:45.411476+00,2025-10-03 12:40:45.411476+00,
92de9e4e-6ad5-435e-ad7a-864a085357f8,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,41,sheet_name,EnIarged FI0r PIan & Sections - EIevator,EnIarged FI0r PIan & Sections - EIevator,85.00,[],false,2025-10-03 12:40:14.548418+00,2025-10-03 12:40:14.548418+00,
938a2918-9ea8-4371-b99d-58f591e07b4a,de929ac4-19de-4dfb-ab5a-267ab2e0a415,6b6473a1-b6fc-407b-bfa5-10aabe2bfbf8,5,sheet_name,raII Safety PIan,raII Safety PIan,85.00,[],false,2025-10-02 16:50:40.98963+00,2025-10-02 16:50:40.98963+00,
